#Airline Flight Schedule - USA 8
#Commented by David Powell (dep) 22
#Sun Jan 26 00:35:54 EST 1997 317
#revised Tue Feb 18 01:33:21 EST 1997 by bh 131
# -- removed extraneous fields 147
# 222
# 3
#Fields: 270
# 2 - Airline 216
# 4 - Flight (left-padded with whitespace) 8
# 2 - <padding> 332
# 3 - Source Airport 462
# 1 - <padding> 152
# 5 - Departure Time (left-padded with whitespace) 368
# 2 - <padding> 255
# 3 - Destination Airport 209
# 1 - <padding> 48
# 5 - Arrival Time (left-padded with whitespace) 32
# 2 - <padding> 427
# 3 - Plane type 180
# 3 - <padding> 477
# remainder - Flight Classes 393
# 130
HP  24  PHX  230P  LAX  250P  73S    Y  B  H  K  Q 83
WN 947  PHX  400P  LAX  420P  73S    Y  K  L  B  Q 127
WN 707  PHX  435P  LAX  455P  73S    Y  K  L  B  Q 307
WN 344  PHX  455P  LAX  515P  735    Y  K  L  B  Q 157
HP  29  PHX  455P  LAX  515P  73S    Y  H 32
WN 923  PHX  535P  LAX  555P  73S    Y  K  L  B  Q 404
WN 709  PHX  605P  LAX  625P  73S    Y  K  L  B  Q 259
DL1793  PHX  640P  LAX  649P  73S    F  Y  B  M  Q 147
WN 931  PHX  640P  LAX  700P  73S    Y  K  L  B  Q 409
WN1545  PHX  710P  LAX  730P  73S    Y  K  L  B  Q 160
HP  31  PHX  730P  LAX  750P  73S    Y  B  H  K  Q 63
WN 212  PHX  740P  LAX  800P  733    Y  K  L  B  Q 239
WN 757  PHX  845P  LAX  905P  73S    Y  K  L  B  Q 403
DL1797  PHX  850P  LAX  903P  72S    F  Y  B  M  Q 320
WN1950  PHX  900P  LAX  925P  733    Y  K  L  B  Q 308
WN 274  PHX  935P  LAX  950P  73S    Y  K  L  B  Q 165
HP  35  PHX  955P  LAX 1015P  733    Y  B  H  K  Q 320
WN 453  PHX 1030P  LAX 1045P  73S    Y  K  L  B  Q 32
NW 100  PHX  815A  MSP 1218P  757    F  Y  B  M  H 200
NW 110  PHX  930A  MSP  131P  72S    F  Y  B  M  H 1
HP 580  PHX 1035A  MSP  245P  733    Y  B  H  K  Q 493
NW 102  PHX  105P  MSP  503P  D10    F  Y  B  M  H 351
NW 104  PHX  230P  MSP  625P  72S    F  Y  B  M  H 417
NW 106  PHX  345P  MSP  741P  320    F  Y  B  M  H 307
NW 108  PHX  600P  MSP  951P  757   FN YN BN  M  H 306
HP 586  PHX  613P  MSP 1017P  733    Y  B  H  K  Q 258
WN 123  PHX  755A  MSY 1255P  73S    Y  K  L  B  Q 352
WN 308  PHX  845A  MSY  220P  73S    Y  K  L  B  Q 394
UA1276  PHX 1255A  ORD  503A  733   FN YN  B  M  Q 302
AA 890  PHX  140A  ORD  555A  S80   FN YN  B  M  H 276
HP   2  PHX  800A  ORD 1220P  320    F  Y  B  H  K 94
AA 148  PHX  810A  ORD 1221P  72S    F  Y  B  M  H 377
UA 410  PHX  835A  ORD 1245P  72S    F  Y  B  M  H 129
HP   4  PHX 1030A  ORD  244P  757    F  Y  B  H  K 253
AA 562  PHX 1045A  ORD  310P  S80    F  Y  B  M  H 260
UA 622  PHX 1202P  ORD  415P  757    F  Y  B  M  Q 443
AA 848  PHX 1225P  ORD  443P  S80    F  Y  B  M  H 290
AA 204  PHX  219P  ORD  647P  S80    F  Y  B  M  H 102
UA 762  PHX  310P  ORD  720P  72S    F  Y  B  M 38
HP   8  PHX  605P  ORD 1022P  320    F  Y  B  H  K 11
HP 333  PHX  850P  ORD  118A  733   YN BN  H KN QN 439
DL 648  PHX  830A  PHL  415P  72S    F  Y  B  M  Q 38
US 796  PHX  920A  PHL  336P  733    F  Y  B  H  Q 50
US 431  PHX 1245P  PHL  700P  733    F  Y  B  H  Q 189
AA1222  PHX  245P  PHL 1032P  S80    F  Y  B  M  Q 211
AA1074  PHX  340P  PHL 1141P  S80    F  Y  B  M  Q 120
DL 252  PHX  435P  PHL 1245A  757   F@ Y@ B@ M@ Q@ 388
US 431  PHX 1245P  PVD  838P  733    F  Y  B  H  Q 219
HP 523  PHX  715A  SEA 1130A  733    Y  B  H  K  Q 313
NW1233  PHX  745A  SEA 1125A  320   FN YN BN  M  H 138
AS 603  PHX  810A  SEA 1000A  72S    F  Y  B  M  H 448
HP 844  PHX  932A  SEA 1157A  733    Y  B  H  K  Q 321
AS 613  PHX 1110A  SEA  110P  M80    F  Y  B  M  H 368
HP 841  PHX 1210P  SEA  316P  733    Y  B  H  K  Q 143
AS 605  PHX  105P  SEA  305P  M80    F  Y  B  M  H 404
AS 608  PHX  235P  SEA  535P  72S    F  Y  B  M  H 108
UA1770  PHX  235P  SEA  628P  72S    F  Y  B  M  Q 238
HP 845  PHX  457P  SEA  718P  73S    Y  B  H  K  Q 168
AS 611  PHX  530P  SEA  720P  72S    F  Y  B  M  H 440
AS 607  PHX  605P  SEA  855P  72S    F  Y  B  M  H 496
HP 840  PHX  940P  SEA 1158P  73S    Y  B  H  K  Q 319
UA1444  PHX  710A  SFO  810A  72S    F  Y  B  M  Q 435
HP 600  PHX  740A  SFO  839A  320    F  Y  B  H  K 99
WN 640  PHX  810A  SFO  905A  73S    Y  K  L  B  Q 290
HP 604  PHX  947A  SFO 1050A  320    F  Y  B  H  K 33
WN 588  PHX 1045A  SFO 1145A  733    Y  K  L  B  Q 100
UA1040  PHX 1121A  SFO 1230P  733    F  Y  B  M  Q 357
HP 606  PHX 1205P  SFO  107P  320    F  Y  B  H  K 343
UA1770  PHX  235P  SFO  335P  72S    F  Y  B  M  Q 15
WN 487  PHX  440P  SFO  540P  73S    Y  K  L  B  Q 325
HP 605  PHX  500P  SFO  602P  733    F  Y  B  H  K 288
UA1432  PHX  505P  SFO  605P  72S    F  Y  B  M  Q 489
WN 721  PHX  520P  SFO  715P  73S    Y  K  L  B  Q 207
WN 753  PHX  715P  SFO  805P  73S    Y  K  L  B  Q 227
HP 602  PHX  745P  SFO  849P  73S    Y  B  H  K  Q 409
UA1091  PHX  748P  SFO  847P  72S    F  Y  B  M  Q 155
WN 417  PHX  915P  SFO 1010P  73S    Y  K  L  B  Q 374
HP 301  PHX 1120P  SFO  140A  733   FN YN BN  H KN 9
TW 146  PHX  255A  STL  646A  72S   FN YN  B  Q  M 96
WN 696  PHX  815A  STL  100P  733    Y  K  L  B  Q 323
TW 284  PHX  831A  STL 1225P  72S    F  Y  B  Q  M 249
HP1404  PHX  905A  STL  108P  733    Y  B  H  K  Q 304
TW 824  PHX  941A  STL  135P  72S    F  Y  B  Q  M 150
WN 689  PHX 1000A  STL  240P  73S    Y  K  L  B  Q 274
TW 316  PHX 1218P  STL  415P  72S    F  Y  B  Q  M 300
WN 510  PHX 1220P  STL  425P  733    Y  K  L  B  Q 44
HP1408  PHX  117P  STL  524P  733    Y  B  H  K  Q 390
WN 966  PHX  155P  STL  640P  73S    Y  K  L  B  Q 278
TW 260  PHX  310P  STL  709P  72S    F  Y  B  Q  M 366
WN 504  PHX  335P  STL  815P  73S    Y  K  L  B  Q 389
WN 728  PHX  530P  STL 1105P  73S    Y  K  L  B  Q 381
HP1406  PHX  614P  STL 1011P  320    F  Y  B  H  K 154
CO1002  PHX  910A  TPA  441P  M80    A  Y  Q  H  K 126
CO1619  PVD  630A  ATL 1113A  73S    F  A  Y  Q  H 23
AA 637  PVD  735A  ATL 1138A  727    F  Y  B  M  H 148
DL 929  PVD  830A  ATL 1104A  M80    F  Y  B  M  Q 373
NW 799  PVD  930A  ATL  223P  D9S    F  Y  B  M  H 150
DL 679  PVD  505P  ATL  736P  M80    F  Y  B  M  Q 357
US1162  PVD  550P  ATL  940P  D9S    F  Y  B  H  Q 495
US 291  PVD  630A  DCA  752A  M80    F  Y  B  H  Q 123
US1755  PVD 1100A  DCA 1222P  D9S    F  Y  B  H  Q 10
US1109  PVD  140P  DCA  304P  733    F  Y  B  H  Q 438
US 696  PVD  635P  DCA  800P  D9S    F  Y  B  H  Q 277
UA 523  PVD 1005A  DFW  255P  733    F  Y  B  M  Q 11
NW 695  PVD  355P  DFW  903P  D9S    F 187
NW1003  PVD  630A  DTW  840A  D9S    F  Y  B  M  H 114
NW 799  PVD  930A  DTW 1139A  D9S    F  Y  B  M  H 254
NW 695  PVD  355P  DTW  603P  D9S    F  Y  B  M  H 322
NW1449  PVD  655P  DTW  902P  D9S   FN YN BN  M  H 259
UA1545  PVD  640A  MIA 1143A  733    F  Y  B  M  Q 239
UA1185  PVD 1155A  MSY  352P  73S    F  Y  B  M  H 356
AA 133  PVD  625A  ORD  753A  S80    F  Y  B  M  H 9
UA 433  PVD  715A  ORD  858A  733    F  Y  B  M  Q 100
AA 669  PVD  915A  ORD 1043A  S80    F  Y  B  M  H 491
UA 523  PVD 1005A  ORD 1143A  733    F  Y  B  M  Q 6
AA 793  PVD 1230P  ORD  203P  727    F  Y  B  M  H 335
UA 643  PVD  400P  ORD  548P  733    F  Y  B  M  Q 88
AA 381  PVD  712P  ORD  849P  727    F  Y  B  M  H 68
UA1763  PVD  755P  ORD  931P  733    F  Y  B  M  Q 322
US2385  PVD  640A  PHL  751A  733    F  Y  B  H  Q 332
US 531  PVD 1255P  PHL  203P  73S    F  Y  B  H  Q 33
US 173  PVD  400P  PHL  508P  73S    F  Y  B  H  Q 332
US 221  PVD  655P  PHL  803P  M80    F  Y  B  H  Q 340
AA 637  PVD  735A  RDU  925A  727    F  Y  B  H  M 13
US1755  PVD 1100A  RDU  212P  D9S    Y  B  H  Q  M 330
AA 769  PVD 1130A  RDU  122P  72S    F  Y  B  H  M 190
AA1559  PVD  616P  RDU  807P  S80    F  Y  B  H  M 94
US 697  PVD  730A  SEA 1232P  733    F  Y  B  H  Q 496
US 291  PVD  630A  TPA 1045A  M80    F  Y  B  H  Q 69
DL 553  PVD  750A  TPA 1205P  M80    F  Y  B  M  Q 258
US 430  PVD  600P  TPA 1047P  M80    F  Y  B  H  Q 178
DL1175  RDU  615A  ATL  740A  72S   FN YN BN MN QN 472
DL1143  RDU  800A  ATL  915A  73S    F  Y  B  M  Q 68
DL 495  RDU  940A  ATL 1104A  M80    F  Y  B  M  Q 107
AA 637  RDU 1010A  ATL 1138A  727    F  Y  B  H  M 136
DL 297  RDU  105P  ATL  227P  M80    F  Y  B  M  Q 175
AA 467  RDU  200P  ATL  328P  S80    F  Y  B  H  M 91
DL1059  RDU  430P  ATL  550P  72S    F  Y  B  M  Q 134
US1636  RDU  815P  ATL 1054P  D9S    Y  B  H  Q  M 303
DL 359  RDU  825P  ATL  939P  D9S    F  Y  B  M  Q 295
AA 715  RDU  900P  ATL 1028P  72S   FN  Y  B  H  M 211
AA1159  RDU  820A  BNA  856A  S80    F  Y  B  M  H 362
US 303  RDU  115P  BNA  313P  D9S    Y  B  H  Q  M 448
AA1571  RDU  200P  BNA  242P  727    F  Y  B  M  H 485
AA 483  RDU  740P  BNA  818P  72S    F  Y  B  M  H 73
US1072  RDU  845A  BOS 1023A  100    F  Y  B  H  Q 209
AA1194  RDU  850A  BOS 1035A  S80    F  Y  B  H  M 326
US1630  RDU  245P  BOS  543P  D9S    Y  B  H  Q  M 405
AA 736  RDU  320P  BOS  507P  S80    F  Y  B  H  M 14
AA1170  RDU  750P  BOS  957P  D10    F  Y  B  H  M 27
US1691  RDU  710A  DCA  804A  100    Y  B  H  Q  M 10
AA 766  RDU  850A  DCA 1000A  S80    F  Y  B  H  M 456
US1642  RDU 1005A  DCA 1059A  D9S    F  Y  B  H  Q 315
AA 298  RDU  320P  DCA  414P  S80    F  Y  B  H  M 456
US1004  RDU  725P  DCA  821P  73S    F  Y  B  H  Q 93
AA1610  RDU  745P  DCA  850P  S80    F  Y  B  H  M 138
AA 429  RDU  635A  DFW  829A  727    F  Y  B  H  M 22
AA1373  RDU  810A  DFW 1003A  S80    F  Y  B  H  M 385
DL 427  RDU  855A  DFW 1051A  M80    F  Y  B  M  Q 148
AA1277  RDU 1005A  DFW 1200P  S80    F  Y  B  H  M 200
AA 383  RDU  100P  DFW  300P  S80    F  Y  B  H  M 112
AA1497  RDU  325P  DFW  535P  S80    F  Y  B  H  M 87
DL1193  RDU  410P  DFW  611P  73S    F  Y  B  M  Q 22
AA1243  RDU  420P  DFW  851P  72S    F  Y  H  M  Q 499
AA1089  RDU  504P  DFW  713P  72S    F  Y  B  H  M 461
AA1527  RDU  655P  DFW  903P  S80    F  Y  B  H  M 290
AA 596  RDU  900A  DTW 1043A  72S    F  Y  B  H  M 351
AA1062  RDU  325P  DTW  514P  72S    F  Y  B  H  M 255
DL 412  RDU  640P  DTW  955P  757    F  Y  B  M  Q 361
AA1046  RDU  740P  DTW  921P  72S    F  Y  B  H  M 269
AA 542  RDU  330P  JFK  510P  72S    Y  B  M  Q  H 387
US1100  RDU  420P  JFK  733P  73S    Y  B  H  Q  M 102
AA1160  RDU  740P  JFK  913P  72S    F  Y  B  M  Q 66
AA1551  RDU 1005A  MIA 1205P  72S    F  Y  B  H  M 223
AA  35  RDU  210P  MIA  421P  72S    F  Y  B  H  M 12
AA1635  RDU  900P  MIA 1103P  72S   FN  Y  B  H  M 126
AA1219  RDU  701A  ORD  808A  S80    F  Y  H  B  M 107
UA1079  RDU  735A  ORD  843A  733    F  Y  B  M  Q 13
AA 887  RDU  855A  ORD 1007A  72S    F  Y  H  B  M 32
UA1479  RDU 1035A  ORD 1145A  73S    F  Y  B  M  Q 303
AA1207  RDU 1258P  ORD  202P  S80    F  Y  H  B  M 345
AA1302  RDU  320P  ORD  430P  S80    F  Y  H  B  M 31
AA1243  RDU  420P  ORD  525P  72S    F  Y  H  B  M 120
UA 423  RDU  508P  ORD  614P  72S    F  Y  B  M  Q 8
US 205  RDU  625P  ORD  855P  D9S    F  Y  B  H  Q 24
AA1312  RDU  740P  ORD  845P  S80    F  Y  H  B  M 265
US 270  RDU  750A  PHL  900A  733    F  Y  B  H  Q 25
AA 710  RDU  900A  PHL 1022A  72S    F  Y  B  H  M 20
US1708  RDU 1130A  PHL 1242P  73S    F  Y  B  H  Q 275
US1630  RDU  245P  PHL  358P  D9S    F  Y  B  H  Q 355
AA 358  RDU  320P  PHL  437P  S80    F  Y  B  H  M 380
US  64  RDU  530P  PHL  643P  D9S    F  Y  B  H  Q 197
AA1258  RDU  745P  PHL  904P  72S    F  Y  B  H  M 336
US1691  RDU  710A  PVD  950A  100    Y  B  H  Q  M 173
AA 334  RDU  900A  PVD 1040A  72S    F  Y  B  H  M 252
AA1340  RDU  330P  PVD  513P  S80    F  Y  B  H  M 235
US1004  RDU  725P  PVD 1013P  73S    F  Y  B  H  Q 448
AA 750  RDU  745P  PVD  922P  727    F  Y  B  H  M 246
TW 321  RDU  701A  STL  814A  D9S    F  Y  B  Q  M 271
TW 577  RDU  117P  STL  236P  D9S    F  Y  B  Q  M 193
TW 505  RDU  434P  STL  554P  D9S    F  Y  B  Q  M 176
DL1175  RDU  615A  TPA 1000A  72S   F@ Y@ B@ M@ Q@ 47
US1170  RDU  815A  TPA 1122A  734    F  Y  B  H  Q 446
AA 649  RDU 1010A  TPA 1158A  72S    F  Y  B  H  M 192
AA1403  RDU  210P  TPA  403P  72S    F  Y  B  H  M 140
AA1005  RDU  900P  TPA 1048P  72S   FN  Y  B  H  M 467
UA 509  SEA  800A  ABQ  134P  733    F  Y  B  M  Q 49
DL 706  SEA  830A  ATL  349P  L10    F  Y  B  M  H 482
DL 830  SEA  325P  ATL 1048P  72S    F  Y  B  M  Q 377
DL 304  SEA 1025P  ATL  543A  763   FN YN BN MN QN 7
AA1406  SEA  750A  BNA  423P  S80    F  Y  B  H  M 151
AA 440  SEA  119P  BNA  956P  757    F  Y  B  H  M 272
NW  46  SEA  700A  BOS  453P  D10    F  C  Y  B  M 331
US1438  SEA  815A  BOS  614P  733    Y  B  H  Q  M 484
TW 150  SEA 1004A  BOS  846P  M80    F  Y  B  Q  M 182
UA  56  SEA  100P  BOS 1100P  757    F  Y  B  M  Q 17
TW  80  SEA  112A  DCA 1040A  M80   FN YN  B  Q  M 205
CO 758  SEA  635A  DCA  522P  M80    A  Y  Q  H  K 313
NW 986  SEA  705A  DCA  453P  320    F  Y  B  M  H 129
UA 620  SEA  955A  DCA  659P  72S    F  Y  B  M  Q 68
DL 166  SEA 1230P  DCA  945P  72S    F  Y  B  M  Q 151
AA 266  SEA  115P  DCA 1102P  757    F  Y  B  M  H 141
CO1232  SEA  620A  DEN  947A  AB3    F  A  Y  Q  H 218
UA 228  SEA  620A  DEN  944A  D10    F  Y  B  M  Q 373
UA 509  SEA  800A  DEN 1129A  733    F  Y  B  M  Q 35
CO1272  SEA  900A  DEN 1226P  M80    A  Y  Q  H  K 393
UA 246  SEA 1117A  DEN  240P  D10    F  Y  B  M  Q 201
CO 136  SEA 1150A  DEN  319P  72S    A  Y  Q  H  K 135
UA 700  SEA 1222P  DEN  352P  735    F  Y  B  M  Q 273
UA 146  SEA  243P  DEN  604P  D10    F  Y  B  M  Q 28
CO1262  SEA  300P  DEN  629P  M80    A  Y  Q  H  K 102
UA 362  SEA  425P  DEN  752P  735    F  Y  B  M  Q 104
CO1214  SEA  525P  DEN  841P  72S    A  Y  Q  H  K 450
AA 396  SEA 1212A  DFW  545A  72S   FN YN  B  H  M 45
AA1202  SEA  619A  DFW 1203P  S80    F  Y  B  H  M 28
DL 174  SEA  630A  DFW 1207P  72S    F  Y  B  M  Q 437
AA1406  SEA  750A  DFW  137P  S80    F  Y  B  H  M 235
DL 994  SEA  825A  DFW  340P  757    F  Y  B  M  Q 36
AA1096  SEA 1036A  DFW  417P  S80    F  Y  B  H  M 418
DL1720  SEA 1145A  DFW  713P  757    F  Y  B  M  Q 274
AA1016  SEA 1155A  DFW  654P  S80    F  Y  B  M  Q 292
DL 558  SEA 1235P  DFW  743P  L10    F  Y  B  M  Q 339
AA 440  SEA  119P  DFW  714P  757    F  Y  B  H  M 322
DL 198  SEA  145P  DFW  727P  757    F  Y  B  M  Q 477
AA1442  SEA  815P  DFW  547A  S80    F  Y  B  M  Q 207
NW 578  SEA  845A  DTW  353P  757    F  Y  B  M  H 89
NW 282  SEA 1230P  DTW  736P  757    F  Y  B  M  H 80
NW 580  SEA  155P  DTW  901P  72S    F  Y  B  M  H 185
NW 582  SEA 1130P  DTW  627A  320    F  Y  B  M  H 140
TW 708  SEA  850A  JFK  450P  L10    F  C  Y  B  Q 198
UA  34  SEA  120P  JFK  921P  767    F  Y  B  M  Q 9
DL 620  SEA  650A  LAX  911A  757    F  Y  B  M  Q 115
AS  22  SEA  700A  LAX  940A  M80    F  Y  B  M  H 192
NW1280  SEA  700A  LAX  931A  757    F  Y  B  M  H 82
UA1901  SEA  700A  LAX  930A  735    F  Y  B  M  Q 453
AS 210  SEA  800A  LAX 1035A  M80    F  Y  B  M  H 286
DL 170  SEA  830A  LAX 1052A  72S    F  Y  B  M  Q 234
UA 112  SEA  830A  LAX 1100A  735    F  Y  B  M  Q 169
AS 214  SEA 1015A  LAX 1250P  M80    F  Y  B  M  H 313
AS 228  SEA 1100A  LAX  135P  M80    F  Y  B  M  H 73
UA1909  SEA 1130A  LAX  157P  735    F  Y  B  M  Q 162
NW 189  SEA 1130A  LAX  158P  72S    F  Y  B  M  H 488
AS 234  SEA 1200P  LAX  235P  M80    F  Y  B  M  H 410
DL1708  SEA 1235P  LAX  252P  72S    F  Y  B  M  Q 278
AS 238  SEA  100P  LAX  330P  72S    F  Y  B  M  H 330
UA1915  SEA  100P  LAX  327P  735    F  Y  B  M  Q 385
UA1919  SEA  230P  LAX  456P  735    F  Y  B  M  Q 291
DL1710  SEA  230P  LAX  448P  72S    F  Y  B  M  Q 131
UA1247  SEA  300P  LAX  714P  735    F  Y  B  M  H 136
AS 226  SEA  345P  LAX  615P  M80    F  Y  B  M  H 165
UA1921  SEA  400P  LAX  627P  735    F  Y  B  M  Q 337
DL 192  SEA  425P  LAX  843P  757    F  Y  B  M  Q 396
AS  96  SEA  500P  LAX  730P  72S    F  Y  B  M  H 496
UA1925  SEA  530P  LAX  758P  735    F  Y  B  M  Q 208
DL 887  SEA  545P  LAX  909P  72S    F  Y  B  M  Q 294
AS 202  SEA  630P  LAX  905P  M80    F  Y  B  M  H 4
NW 191  SEA  630P  LAX  900P  72S    F  Y  B  M  H 194
UA1929  SEA  700P  LAX  932P  735    F  Y  B  M  Q 346
DL1714  SEA  755P  LAX 1016P  757    F  Y  B  M  Q 62
DL 174  SEA  630A  MIA  445P  72S    F  Y 385
DL 558  SEA 1235P  MIA 1215A  L10    F  Y  B  M  Q 342
AA  26  SEA 1255P  MIA  930P  757    F  Y  M  Q  B 66
NW 158  SEA  100A  MSP  605A  757    F  Y  B  M  H 378
NW  46  SEA  700A  MSP 1210P  D10    F  C  Y  B  M 415
NW   8  SEA 1140A  MSP  446P  747    F  C  Y  B  M 427
NW 156  SEA  235P  MSP  740P  D10    F  Y  B  M  H 315
NW 154  SEA  455P  MSP 1000P  757   FN YN BN  M  H 232
DL 170  SEA  830A  MSY  553P  72S    F  Y  B  M  Q 164
DL1720  SEA 1145A  MSY  950P  757    F  Y  B  M  Q 194
AA 632  SEA 1201A  ORD  541A  S80   FN  Y  B  H  M 472
NW 158  SEA  100A  ORD  814A  757    F  Y  B  M  H 140
UA 228  SEA  620A  ORD  210P  D10    F  Y  B  M  Q 347
TW 326  SEA  644A  ORD  248P  M80    F  Y  B  Q  M 328
AS 394  SEA  650A  ORD 1228P  72S    F  M  V  K 272
AA 394  SEA  650A  ORD 1228P  72S    F  Y  B  H  M 122
UA 154  SEA  705A  ORD 1245P  D10    F  Y  B  M  Q 172
UA 880  SEA  706A  ORD 1245P  72S    F  Y  B  M  Q 198
AA 716  SEA  940A  ORD  320P  S80    F  Y  B  H  M 235
UA 240  SEA  954A  ORD  331P  D10    F  Y  B  M  Q 2
UA 620  SEA  955A  ORD  331P  72S    F  Y  B  M  Q 488
UA 246  SEA 1117A  ORD  703P  D10    F  Y  B  M  Q 114
CO 136  SEA 1150A  ORD  739P  72S    A  Y  Q  H  K 391
AA 266  SEA  115P  ORD  717P  757    F  Y  B  H  M 385
UA 862  SEA  135P  ORD  718P  D10    F  C  Y  B  M 411
AA1692  SEA  335P  ORD  915P  S80    F  Y  B  H  M 366
UA 156  SEA  630P  ORD 1213A  733    F  Y  B  M  Q 356
UA 148  SEA 1135P  ORD  508A  757   FN YN  B  M  Q 423
AS 394  SEA  650A  PHL  405P  72S    Y  B  H  Q  K 361
AA 394  SEA  650A  PHL  405P  72S    F  Y  B  M  Q 495
AS 602  SEA  645A  PHX 1030A  M80    F  Y  B  M  H 51
HP1492  SEA  715A  PHX 1105A  733    Y  B  H  K  Q 232
AS 612  SEA 1015A  PHX  155P  72S    F  Y  B  M  H 163
HP1299  SEA 1220P  PHX  412P  733    Y  B  H  K  Q 60
AS 610  SEA  140P  PHX  525P  72S    F  Y  B  M  H 109
HP1235  SEA  147P  PHX  700P  73S    Y  B  H  K  Q 58
DL1710  SEA  230P  PHX  756P  72S    F  Y  B  M  Q 145
HP 518  SEA  400P  PHX  750P  733    Y  B  H  K  Q 369
UA1557  SEA  430P  PHX  949P  72S    F  Y  B  M  Q 272
NW1238  SEA  510P  PHX 1021P  320   FN YN BN  M  H 64
AS 608  SEA  615P  PHX  955P  72S    F  Y  B  M  H 407
AA 716  SEA  940A  PVD  741P  S80    F  Y  B  M  H 409
UA1065  SEA  625A  SFO  829A  733    F  Y  B  M  Q 319
AS  30  SEA  700A  SFO  905A  M80    F  Y  B  M  H 345
US2164  SEA  710A  SFO  909A  733    F  Y  B  H  Q 176
UA1415  SEA  730A  SFO  927A  72S    F  Y  B  M  Q 467
AS 146  SEA  745A  SFO  940A  727    F  Y  B  M  H 327
UA1751  SEA  830A  SFO 1034A  733    F  Y  B  M  Q 23
UA1149  SEA  930A  SFO 1133A  733    F  Y  B  M  Q 419
AS 150  SEA  940A  SFO 1145A  M80    F  Y  B  M  H 169
UA 839  SEA 1030A  SFO 1233P  735    F  Y  B  M  Q 313
UA1145  SEA 1130A  SFO  129P  72S    F  Y  B  M  Q 39
AS 188  SEA 1145A  SFO  150P  72S    F  Y  B  M  H 145
UA1759  SEA 1230P  SFO  230P  73S    F  Y  B  M  Q 425
UA1761  SEA  130P  SFO  332P  73S    F  Y  B  M  Q 44
UA1071  SEA  230P  SFO  428P  733    F  Y  B  M  Q 498
AS  88  SEA  250P  SFO  450P  72S    F  Y  B  M  H 57
UA1709  SEA  330P  SFO  522P  D10    F  Y  B  M  Q 15
US2168  SEA  425P  SFO  621P  733    F  Y  B  H  Q 73
UA1557  SEA  430P  SFO  622P  72S    F  Y  B  M  Q 177
AS 176  SEA  435P  SFO  635P  72S    F  Y  B  M  H 478
AS 196  SEA  520P  SFO  725P  M80    F  Y  B  M  H 298
UA1785  SEA  530P  SFO  729P  733    F  Y  B  M  Q 297
UA1779  SEA  630P  SFO  830P  73S    F  Y  B  M  Q 55
US 603  SEA  655P  SFO  851P  733    F  Y  B  H  Q 235
AS  94  SEA  659P  SFO  900P  72S    F  Y  B  M  H 278
UA1405  SEA  730P  SFO  921P  72S    F  Y  B  M  Q 68
UA1781  SEA  830P  SFO 1026P  73S    F  Y  B  M  Q 480
TW  80  SEA  112A  STL  657A  M80   FN YN  B  Q  M 401
TW 326  SEA  644A  STL 1239P  M80    F  Y  B  Q  M 14
TW 150  SEA 1004A  STL  357P  M80    F  Y  B  Q  M 184
TW 100  SEA  115P  STL  715P  M80    F  Y  B  Q  M 314
DL 170  SEA  830A  TPA  843P  72S    F  Y  B  M  Q 89
WN 968  SFO  635A  ABQ 1145A  73S    Y  K  L  B  Q 110
HP 215  SFO  810A  ABQ 1243P  73S    Y  B  H  K  Q 273
WN 962  SFO 1020A  ABQ  135P  73S    Y  K  L  B  Q 198
WN 466  SFO 1205P  ABQ  510P  733    Y  K  L  B  Q 200
WN 964  SFO  600P  ABQ  915P  73S    Y  K  L  B  Q 259
DL 152  SFO  530A  ATL  225P  L10   F@ Y@ B@ M@ Q@ 393
DL 618  SFO  700A  ATL  554P  757    F  Y  B  M  Q 256
DL 331  SFO  830A  ATL  348P  L10    F  Y  B  M  Q 321
DL 643  SFO 1205P  ATL  736P  767    F  Y  B  M  Q 94
DL 134  SFO  330P  ATL 1047P  757    F  Y  B  M  Q 381
DL 156  SFO 1020P  ATL  539A  763   FN YN BN MN QN 388
AA 566  SFO  700A  BNA  112P  S80    F  Y  B  H  M 163
AA 530  SFO 1222P  BNA  638P  S80    F  Y  B  H  M 306
AA 566  SFO  700A  BOS  519P  S80    F  Y  B  H  M 252
US1118  SFO  705A  BOS  627P  733    F  Y  B  H  Q 474
UA  92  SFO  800A  BOS  429P  757    F  Y  B  M  Q 242
NW 182  SFO  800A  BOS  433P  757    F  Y  B  M  H 289
NW 352  SFO  820A  BOS  612P  757    F  Y  B  M  H 198
TW 754  SFO  825A  BOS  450P  767    F  C  Y  B  Q 130
UA 132  SFO 1000A  BOS  819P  D10    F  Y  B  M  Q 207
NW 326  SFO 1125A  BOS  935P  D10    F  Y  B  M  H 277
AA 530  SFO 1222P  BOS 1054P  S80    F  Y  B  H  M 473
UA  20  SFO 1235P  BOS  855P  D10    F  Y  B  M  Q 356
NW 356  SFO  230P  BOS 1212A  757    F  Y  B  M  H 491
TW  44  SFO 1000P  BOS  754A  L10    F  C  Y  B  Q 213
CO 256  SFO 1155P  BOS 1000A  733    A  Y  Q  H  K 229
AA1256  SFO  640A  DCA  447P  757    F  Y  B  H  M 185
US1492  SFO  700A  DCA  546P  733    F  Y  B  H  Q 205
US1118  SFO  705A  DCA  418P  733    F  Y  B  H  Q 344
CO 454  SFO 1222P  DCA 1059P  M80    A  Y  Q  H  K 77
US 626  SFO  800P  DCA  809A  734   FN YN BN HN QN 210
